iteration,interception,interception_cost,blocking,message_status,message_block_cost,total_cost,windtexter,application
573,0.5,13.2,0.9,sucessful,0.67,5.14,Full,government
573,0.8,3.0,0.7,sucessful,3.43,6.43,Baseline,millitary
573,0.5,52.8,0.9,sucessful,2.67,55.47,Partial,millitary
573,0.4,56.0,0.5,unsuccessful,17.6,55.47,Full,millitary
574,0.8,0.75,0.6,sucessful,3.0,3.75,Baseline,private
574,0.8,0.75,0.7,sucessful,0.86,1.61,Partial,private
574,0.5,4.4,0.4,unsuccessful,14.0,1.61,Full,private
574,0.5,26.4,0.4,unsuccessful,84.0,110.4,Baseline,commercial
574,0.8,1.5,0.7,sucessful,1.71,3.21,Partial,commercial
574,0.5,8.8,0.8,sucessful,0.5,3.21,Full,commercial
574,0.5,39.6,0.5,unsuccessful,39.6,79.2,Baseline,government
574,0.9,2.0,0.7,sucessful,2.57,4.57,Partial,government
574,0.9,0.67,0.4,unsuccessful,42.0,4.57,Full,government
574,0.5,52.8,0.6,sucessful,12.0,64.8,Baseline,millitary
574,0.9,2.67,0.5,unsuccessful,52.8,55.47,Partial,millitary
574,0.8,1.0,0.7,sucessful,1.14,55.47,Full,millitary
575,0.7,0.86,0.7,sucessful,0.86,1.72,Baseline,private
575,0.8,0.75,0.6,sucessful,3.0,3.75,Partial,private
575,0.8,0.25,0.7,sucessful,0.29,3.75,Full,private
575,0.6,6.0,0.9,sucessful,1.33,7.33,Baseline,commercial
575,0.9,1.33,0.7,sucessful,1.71,3.04,Partial,commercial
575,0.7,0.57,0.8,sucessful,0.5,3.04,Full,commercial
575,0.4,126.0,0.6,sucessful,9.0,135.0,Baseline,government
575,0.4,126.0,0.5,unsuccessful,39.6,165.6,Partial,government
575,0.4,42.0,0.7,sucessful,0.86,165.6,Full,government
575,0.7,3.43,0.6,sucessful,12.0,15.43,Baseline,millitary
575,0.9,2.67,0.7,sucessful,3.43,6.1,Partial,millitary
575,0.7,1.14,0.5,unsuccessful,17.6,6.1,Full,millitary
576,0.6,3.0,0.2,unsuccessful,216.0,219.0,Baseline,private
576,0.9,0.67,0.8,sucessful,0.75,1.42,Partial,private
576,0.4,14.0,0.4,unsuccessful,14.0,1.42,Full,private
576,0.5,26.4,0.3,unsuccessful,204.0,230.4,Baseline,commercial
576,0.9,1.33,0.7,sucessful,1.71,3.04,Partial,commercial
576,0.9,0.44,0.6,sucessful,2.0,3.04,Full,commercial
576,0.4,126.0,0.8,sucessful,2.25,128.25,Baseline,government
576,0.4,126.0,0.4,unsuccessful,126.0,252.0,Partial,government
576,0.7,0.86,0.8,sucessful,0.75,252.0,Full,government
576,0.9,2.67,0.5,unsuccessful,52.8,55.47,Baseline,millitary
576,0.8,3.0,0.4,unsuccessful,168.0,171.0,Partial,millitary
576,0.7,1.14,0.9,sucessful,0.89,171.0,Full,millitary
577,0.4,42.0,0.7,sucessful,0.86,42.86,Baseline,private
577,0.4,42.0,0.8,sucessful,0.75,42.75,Partial,private
577,0.8,0.25,0.7,sucessful,0.29,42.75,Full,private
577,0.5,26.4,0.8,sucessful,1.5,27.9,Baseline,commercial
577,0.4,84.0,0.8,sucessful,1.5,85.5,Partial,commercial
577,0.7,0.57,0.5,unsuccessful,8.8,85.5,Full,commercial
577,0.7,2.57,0.6,sucessful,9.0,11.57,Baseline,government
577,0.9,2.0,0.7,sucessful,2.57,4.57,Partial,government
577,0.8,0.75,0.8,sucessful,0.75,4.57,Full,government
577,0.9,2.67,0.7,sucessful,3.43,6.1,Baseline,millitary
577,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
577,0.8,1.0,0.5,unsuccessful,17.6,6.86,Full,millitary
578,0.8,0.75,0.9,sucessful,0.67,1.42,Baseline,private
578,0.7,0.86,0.7,sucessful,0.86,1.72,Partial,private
578,0.7,0.29,0.7,sucessful,0.29,1.72,Full,private
578,0.5,26.4,0.4,unsuccessful,84.0,110.4,Baseline,commercial
578,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
578,0.9,0.44,0.5,unsuccessful,8.8,3.42,Full,commercial
578,0.7,2.57,0.8,sucessful,2.25,4.82,Baseline,government
578,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
578,0.4,42.0,0.7,sucessful,0.86,4.82,Full,government
578,0.6,12.0,0.6,sucessful,12.0,24.0,Baseline,millitary
578,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
578,0.7,1.14,0.5,unsuccessful,17.6,6.86,Full,millitary
579,0.8,0.75,0.8,sucessful,0.75,1.5,Baseline,private
579,0.6,3.0,0.6,sucessful,3.0,6.0,Partial,private
579,0.7,0.29,0.7,sucessful,0.29,6.0,Full,private
579,0.4,84.0,0.4,unsuccessful,84.0,168.0,Baseline,commercial
579,0.5,26.4,0.9,sucessful,1.33,27.73,Partial,commercial
579,0.8,0.5,0.7,sucessful,0.57,27.73,Full,commercial
579,0.7,2.57,0.6,sucessful,9.0,11.57,Baseline,government
579,0.4,126.0,0.9,sucessful,2.0,128.0,Partial,government
579,0.8,0.75,0.8,sucessful,0.75,128.0,Full,government
579,0.5,52.8,0.6,sucessful,12.0,64.8,Baseline,millitary
579,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
579,0.7,1.14,0.8,sucessful,1.0,6.1,Full,millitary
580,0.8,0.75,0.4,unsuccessful,42.0,42.75,Baseline,private
580,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
580,0.7,0.29,0.4,unsuccessful,14.0,14.06,Full,private
580,0.5,26.4,0.5,unsuccessful,26.4,52.8,Baseline,commercial
580,0.8,1.5,0.4,unsuccessful,84.0,85.5,Partial,commercial
580,0.5,8.8,0.7,sucessful,0.57,85.5,Full,commercial
580,0.5,39.6,0.3,unsuccessful,306.0,345.6,Baseline,government
580,0.9,2.0,0.8,sucessful,2.25,4.25,Partial,government
580,0.9,0.67,0.9,sucessful,0.67,4.25,Full,government
580,0.7,3.43,0.8,sucessful,3.0,6.43,Baseline,millitary
580,0.4,168.0,0.9,sucessful,2.67,170.67,Partial,millitary
580,0.7,1.14,0.9,sucessful,0.89,170.67,Full,millitary
581,0.6,3.0,0.4,unsuccessful,42.0,45.0,Baseline,private
581,0.4,42.0,0.7,sucessful,0.86,42.86,Partial,private
581,0.4,14.0,0.4,unsuccessful,14.0,42.86,Full,private
581,0.9,1.33,0.6,sucessful,6.0,7.33,Baseline,commercial
581,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
581,0.8,0.5,0.8,sucessful,0.5,3.42,Full,commercial
581,0.5,39.6,0.2,unsuccessful,648.0,687.6,Baseline,government
581,0.4,126.0,0.7,sucessful,2.57,128.57,Partial,government
581,0.5,13.2,0.9,sucessful,0.67,128.57,Full,government
581,0.6,12.0,0.3,unsuccessful,408.0,420.0,Baseline,millitary
581,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
581,0.9,0.89,0.7,sucessful,1.14,6.43,Full,millitary
582,0.7,0.86,0.5,unsuccessful,13.2,14.06,Baseline,private
582,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
582,0.7,0.29,0.4,unsuccessful,14.0,14.06,Full,private
582,0.4,84.0,0.4,unsuccessful,84.0,168.0,Baseline,commercial
582,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
582,0.5,8.8,0.7,sucessful,0.57,3.42,Full,commercial
582,0.7,2.57,0.6,sucessful,9.0,11.57,Baseline,government
582,0.7,2.57,0.5,unsuccessful,39.6,42.17,Partial,government
582,0.7,0.86,0.7,sucessful,0.86,42.17,Full,government
582,0.8,3.0,0.7,sucessful,3.43,6.43,Baseline,millitary
582,0.7,3.43,0.5,unsuccessful,52.8,56.23,Partial,millitary
582,0.8,1.0,0.9,sucessful,0.89,56.23,Full,millitary
583,0.8,0.75,0.9,sucessful,0.67,1.42,Baseline,private
583,0.7,0.86,0.9,sucessful,0.67,1.53,Partial,private
583,0.4,14.0,0.9,sucessful,0.22,1.53,Full,private
583,0.3,204.0,0.7,sucessful,1.71,205.71,Baseline,commercial
583,0.4,84.0,0.6,sucessful,6.0,90.0,Partial,commercial
583,0.6,2.0,0.4,unsuccessful,28.0,90.0,Full,commercial
583,0.5,39.6,0.9,sucessful,2.0,41.6,Baseline,government
583,0.9,2.0,0.8,sucessful,2.25,4.25,Partial,government
583,0.5,13.2,0.5,unsuccessful,13.2,4.25,Full,government
583,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
583,0.5,52.8,0.7,sucessful,3.43,56.23,Partial,millitary
583,0.4,56.0,0.9,sucessful,0.89,56.23,Full,millitary
584,0.9,0.67,0.6,sucessful,3.0,3.67,Baseline,private
584,0.4,42.0,0.9,sucessful,0.67,42.67,Partial,private
584,0.7,0.29,0.4,unsuccessful,14.0,42.67,Full,private
584,0.5,26.4,0.7,sucessful,1.71,28.11,Baseline,commercial
584,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
584,0.4,28.0,0.7,sucessful,0.57,3.42,Full,commercial
584,0.4,126.0,0.4,unsuccessful,126.0,252.0,Baseline,government
584,0.5,39.6,0.7,sucessful,2.57,42.17,Partial,government
584,0.4,42.0,0.9,sucessful,0.67,42.17,Full,government
584,0.7,3.43,0.7,sucessful,3.43,6.86,Baseline,millitary
584,0.4,168.0,0.7,sucessful,3.43,171.43,Partial,millitary
584,0.4,56.0,0.8,sucessful,1.0,171.43,Full,millitary
585,0.8,0.75,0.5,unsuccessful,13.2,13.95,Baseline,private
585,0.7,0.86,0.5,unsuccessful,13.2,14.06,Partial,private
585,0.6,1.0,0.4,unsuccessful,14.0,14.06,Full,private
585,0.6,6.0,0.6,sucessful,6.0,12.0,Baseline,commercial
585,0.8,1.5,0.9,sucessful,1.33,2.83,Partial,commercial
585,0.7,0.57,0.7,sucessful,0.57,2.83,Full,commercial
585,0.8,2.25,0.8,sucessful,2.25,4.5,Baseline,government
585,0.5,39.6,0.5,unsuccessful,39.6,79.2,Partial,government
585,0.9,0.67,0.4,unsuccessful,42.0,79.2,Full,government
585,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
585,0.4,168.0,0.4,unsuccessful,168.0,336.0,Partial,millitary
585,0.7,1.14,0.6,sucessful,4.0,336.0,Full,millitary
586,0.9,0.67,0.6,sucessful,3.0,3.67,Baseline,private
586,0.7,0.86,0.4,unsuccessful,42.0,42.86,Partial,private
586,0.5,4.4,0.9,sucessful,0.22,42.86,Full,private
586,0.2,432.0,0.3,unsuccessful,204.0,636.0,Baseline,commercial
586,0.4,84.0,0.9,sucessful,1.33,85.33,Partial,commercial
586,0.7,0.57,0.7,sucessful,0.57,85.33,Full,commercial
586,0.5,39.6,0.3,unsuccessful,306.0,345.6,Baseline,government
586,0.7,2.57,0.8,sucessful,2.25,4.82,Partial,government
586,0.4,42.0,0.5,unsuccessful,13.2,4.82,Full,government
586,0.3,408.0,0.5,unsuccessful,52.8,460.8,Baseline,millitary
586,0.5,52.8,0.7,sucessful,3.43,56.23,Partial,millitary
586,0.7,1.14,0.9,sucessful,0.89,56.23,Full,millitary
587,0.5,13.2,0.9,sucessful,0.67,13.87,Baseline,private
587,0.9,0.67,0.7,sucessful,0.86,1.53,Partial,private
587,0.7,0.29,0.9,sucessful,0.22,1.53,Full,private
587,0.6,6.0,0.3,unsuccessful,204.0,210.0,Baseline,commercial
587,0.4,84.0,0.4,unsuccessful,84.0,168.0,Partial,commercial
587,0.5,8.8,0.7,sucessful,0.57,168.0,Full,commercial
587,0.7,2.57,0.4,unsuccessful,126.0,128.57,Baseline,government
587,0.8,2.25,0.9,sucessful,2.0,4.25,Partial,government
587,0.7,0.86,0.7,sucessful,0.86,4.25,Full,government
587,0.8,3.0,0.8,sucessful,3.0,6.0,Baseline,millitary
587,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
587,0.4,56.0,0.5,unsuccessful,17.6,6.43,Full,millitary
588,0.3,102.0,0.7,sucessful,0.86,102.86,Baseline,private
588,0.8,0.75,0.4,unsuccessful,42.0,42.75,Partial,private
588,0.7,0.29,0.7,sucessful,0.29,42.75,Full,private
588,0.9,1.33,0.7,sucessful,1.71,3.04,Baseline,commercial
588,0.8,1.5,0.9,sucessful,1.33,2.83,Partial,commercial
588,0.7,0.57,0.4,unsuccessful,28.0,2.83,Full,commercial
588,0.9,2.0,0.9,sucessful,2.0,4.0,Baseline,government
588,0.4,126.0,0.9,sucessful,2.0,128.0,Partial,government
588,0.7,0.86,0.9,sucessful,0.67,128.0,Full,government
588,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
588,0.7,3.43,0.6,sucessful,12.0,15.43,Partial,millitary
588,0.7,1.14,0.8,sucessful,1.0,15.43,Full,millitary
589,0.8,0.75,0.8,sucessful,0.75,1.5,Baseline,private
589,0.7,0.86,0.7,sucessful,0.86,1.72,Partial,private
589,0.4,14.0,0.7,sucessful,0.29,1.72,Full,private
589,0.7,1.71,0.7,sucessful,1.71,3.42,Baseline,commercial
589,0.7,1.71,0.9,sucessful,1.33,3.04,Partial,commercial
589,0.9,0.44,0.8,sucessful,0.5,3.04,Full,commercial
589,0.7,2.57,0.8,sucessful,2.25,4.82,Baseline,government
589,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
589,0.4,42.0,0.6,sucessful,3.0,5.14,Full,government
589,0.9,2.67,0.5,unsuccessful,52.8,55.47,Baseline,millitary
589,0.4,168.0,0.4,unsuccessful,168.0,336.0,Partial,millitary
589,0.8,1.0,0.9,sucessful,0.89,336.0,Full,millitary
590,0.5,13.2,0.4,unsuccessful,42.0,55.2,Baseline,private
590,0.8,0.75,0.4,unsuccessful,42.0,42.75,Partial,private
590,0.5,4.4,0.5,unsuccessful,4.4,42.75,Full,private
590,0.9,1.33,0.4,unsuccessful,84.0,85.33,Baseline,commercial
590,0.6,6.0,0.5,unsuccessful,26.4,32.4,Partial,commercial
590,0.7,0.57,0.7,sucessful,0.57,32.4,Full,commercial
590,0.8,2.25,0.6,sucessful,9.0,11.25,Baseline,government
590,0.4,126.0,0.6,sucessful,9.0,135.0,Partial,government
590,0.9,0.67,0.5,unsuccessful,13.2,135.0,Full,government
590,0.5,52.8,0.8,sucessful,3.0,55.8,Baseline,millitary
590,0.9,2.67,0.5,unsuccessful,52.8,55.47,Partial,millitary
590,0.4,56.0,0.4,unsuccessful,56.0,55.47,Full,millitary
591,0.8,0.75,0.5,unsuccessful,13.2,13.95,Baseline,private
591,0.4,42.0,0.7,sucessful,0.86,42.86,Partial,private
591,0.7,0.29,0.4,unsuccessful,14.0,42.86,Full,private
591,0.3,204.0,0.6,sucessful,6.0,210.0,Baseline,commercial
591,0.4,84.0,0.4,unsuccessful,84.0,168.0,Partial,commercial
591,0.7,0.57,0.8,sucessful,0.5,168.0,Full,commercial
591,0.8,2.25,0.3,unsuccessful,306.0,308.25,Baseline,government
591,0.9,2.0,0.5,unsuccessful,39.6,41.6,Partial,government
591,0.7,0.86,0.7,sucessful,0.86,41.6,Full,government
591,0.7,3.43,0.5,unsuccessful,52.8,56.23,Baseline,millitary
591,0.8,3.0,0.7,sucessful,3.43,6.43,Partial,millitary
591,0.4,56.0,0.7,sucessful,1.14,6.43,Full,millitary
592,0.7,0.86,0.7,sucessful,0.86,1.72,Baseline,private
592,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
592,0.4,14.0,0.7,sucessful,0.29,14.06,Full,private
592,0.5,26.4,0.7,sucessful,1.71,28.11,Baseline,commercial
592,0.8,1.5,0.7,sucessful,1.71,3.21,Partial,commercial
592,0.7,0.57,0.4,unsuccessful,28.0,3.21,Full,commercial
592,0.3,306.0,0.7,sucessful,2.57,308.57,Baseline,government
592,0.5,39.6,0.8,sucessful,2.25,41.85,Partial,government
592,0.5,13.2,0.9,sucessful,0.67,41.85,Full,government
592,0.9,2.67,0.8,sucessful,3.0,5.67,Baseline,millitary
592,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
592,0.7,1.14,0.4,unsuccessful,56.0,6.1,Full,millitary
593,0.2,216.0,0.7,sucessful,0.86,216.86,Baseline,private
593,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
593,0.7,0.29,0.6,sucessful,1.0,1.61,Full,private
593,0.6,6.0,0.6,sucessful,6.0,12.0,Baseline,commercial
593,0.7,1.71,0.8,sucessful,1.5,3.21,Partial,commercial
593,0.8,0.5,0.7,sucessful,0.57,3.21,Full,commercial
593,0.7,2.57,0.7,sucessful,2.57,5.14,Baseline,government
593,0.7,2.57,0.5,unsuccessful,39.6,42.17,Partial,government
593,0.9,0.67,0.6,sucessful,3.0,42.17,Full,government
593,0.6,12.0,0.5,unsuccessful,52.8,64.8,Baseline,millitary
593,0.7,3.43,0.5,unsuccessful,52.8,56.23,Partial,millitary
593,0.5,17.6,0.7,sucessful,1.14,56.23,Full,millitary
594,0.2,216.0,0.5,unsuccessful,13.2,229.2,Baseline,private
594,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
594,0.9,0.22,0.5,unsuccessful,4.4,1.61,Full,private
594,0.9,1.33,0.3,unsuccessful,204.0,205.33,Baseline,commercial
594,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
594,0.7,0.57,0.9,sucessful,0.44,3.42,Full,commercial
594,0.6,9.0,0.7,sucessful,2.57,11.57,Baseline,government
594,0.5,39.6,0.9,sucessful,2.0,41.6,Partial,government
594,0.5,13.2,0.8,sucessful,0.75,41.6,Full,government
594,0.4,168.0,0.7,sucessful,3.43,171.43,Baseline,millitary
594,0.8,3.0,0.4,unsuccessful,168.0,171.0,Partial,millitary
594,0.9,0.89,0.6,sucessful,4.0,171.0,Full,millitary
595,0.6,3.0,0.2,unsuccessful,216.0,219.0,Baseline,private
595,0.4,42.0,0.4,unsuccessful,42.0,84.0,Partial,private
595,0.7,0.29,0.6,sucessful,1.0,84.0,Full,private
595,0.3,204.0,0.6,sucessful,6.0,210.0,Baseline,commercial
595,0.7,1.71,0.4,unsuccessful,84.0,85.71,Partial,commercial
595,0.5,8.8,0.5,unsuccessful,8.8,85.71,Full,commercial
595,0.8,2.25,0.6,sucessful,9.0,11.25,Baseline,government
595,0.9,2.0,0.4,unsuccessful,126.0,128.0,Partial,government
595,0.7,0.86,0.7,sucessful,0.86,128.0,Full,government
595,0.6,12.0,0.2,unsuccessful,864.0,876.0,Baseline,millitary
595,0.4,168.0,0.6,sucessful,12.0,180.0,Partial,millitary
595,0.4,56.0,0.5,unsuccessful,17.6,180.0,Full,millitary
596,0.3,102.0,0.6,sucessful,3.0,105.0,Baseline,private
596,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
596,0.9,0.22,0.5,unsuccessful,4.4,14.06,Full,private
596,0.2,432.0,0.5,unsuccessful,26.4,458.4,Baseline,commercial
596,0.9,1.33,0.9,sucessful,1.33,2.66,Partial,commercial
596,0.7,0.57,0.7,sucessful,0.57,2.66,Full,commercial
596,0.4,126.0,0.5,unsuccessful,39.6,165.6,Baseline,government
596,0.7,2.57,0.6,sucessful,9.0,11.57,Partial,government
596,0.9,0.67,0.7,sucessful,0.86,11.57,Full,government
596,0.7,3.43,0.4,unsuccessful,168.0,171.43,Baseline,millitary
596,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
596,0.7,1.14,0.9,sucessful,0.89,6.1,Full,millitary
597,0.7,0.86,0.6,sucessful,3.0,3.86,Baseline,private
597,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
597,0.9,0.22,0.6,sucessful,1.0,1.61,Full,private
597,0.7,1.71,0.6,sucessful,6.0,7.71,Baseline,commercial
597,0.7,1.71,0.4,unsuccessful,84.0,85.71,Partial,commercial
597,0.9,0.44,0.5,unsuccessful,8.8,85.71,Full,commercial
597,0.4,126.0,0.8,sucessful,2.25,128.25,Baseline,government
597,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
597,0.6,3.0,0.7,sucessful,0.86,4.82,Full,government
597,0.7,3.43,0.9,sucessful,2.67,6.1,Baseline,millitary
597,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
597,0.9,0.89,0.5,unsuccessful,17.6,6.43,Full,millitary
598,0.7,0.86,0.5,unsuccessful,13.2,14.06,Baseline,private
598,0.5,13.2,0.9,sucessful,0.67,13.87,Partial,private
598,0.7,0.29,0.7,sucessful,0.29,13.87,Full,private
598,0.4,84.0,0.7,sucessful,1.71,85.71,Baseline,commercial
598,0.5,26.4,0.4,unsuccessful,84.0,110.4,Partial,commercial
598,0.6,2.0,0.6,sucessful,2.0,110.4,Full,commercial
598,0.6,9.0,0.6,sucessful,9.0,18.0,Baseline,government
598,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
598,0.7,0.86,0.7,sucessful,0.86,5.14,Full,government
598,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
598,0.8,3.0,0.5,unsuccessful,52.8,55.8,Partial,millitary
598,0.9,0.89,0.8,sucessful,1.0,55.8,Full,millitary
599,0.8,0.75,0.6,sucessful,3.0,3.75,Baseline,private
599,0.8,0.75,0.7,sucessful,0.86,1.61,Partial,private
599,0.5,4.4,0.7,sucessful,0.29,1.61,Full,private
599,0.3,204.0,0.2,unsuccessful,432.0,636.0,Baseline,commercial
599,0.9,1.33,0.4,unsuccessful,84.0,85.33,Partial,commercial
599,0.4,28.0,0.9,sucessful,0.44,85.33,Full,commercial
599,0.6,9.0,0.5,unsuccessful,39.6,48.6,Baseline,government
599,0.6,9.0,0.7,sucessful,2.57,11.57,Partial,government
599,0.8,0.75,0.8,sucessful,0.75,11.57,Full,government
599,0.7,3.43,0.4,unsuccessful,168.0,171.43,Baseline,millitary
599,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
599,0.4,56.0,0.7,sucessful,1.14,6.1,Full,millitary
600,0.5,13.2,0.5,unsuccessful,13.2,26.4,Baseline,private
600,0.9,0.67,0.8,sucessful,0.75,1.42,Partial,private
600,0.8,0.25,0.9,sucessful,0.22,1.42,Full,private
600,0.6,6.0,0.2,unsuccessful,432.0,438.0,Baseline,commercial
600,0.9,1.33,0.5,unsuccessful,26.4,27.73,Partial,commercial
600,0.9,0.44,0.8,sucessful,0.5,27.73,Full,commercial
600,0.7,2.57,0.9,sucessful,2.0,4.57,Baseline,government
600,0.9,2.0,0.5,unsuccessful,39.6,41.6,Partial,government
600,0.5,13.2,0.9,sucessful,0.67,41.6,Full,government
600,0.7,3.43,0.9,sucessful,2.67,6.1,Baseline,millitary
600,0.4,168.0,0.8,sucessful,3.0,171.0,Partial,millitary
600,0.4,56.0,0.7,sucessful,1.14,171.0,Full,millitary
601,0.5,13.2,0.6,sucessful,3.0,16.2,Baseline,private
601,0.8,0.75,0.8,sucessful,0.75,1.5,Partial,private
601,0.6,1.0,0.7,sucessful,0.29,1.5,Full,private
601,0.9,1.33,0.3,unsuccessful,204.0,205.33,Baseline,commercial
601,0.9,1.33,0.8,sucessful,1.5,2.83,Partial,commercial
601,0.9,0.44,0.6,sucessful,2.0,2.83,Full,commercial
601,0.2,648.0,0.9,sucessful,2.0,650.0,Baseline,government
601,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
601,0.6,3.0,0.4,unsuccessful,42.0,5.14,Full,government
601,0.9,2.67,0.2,unsuccessful,864.0,866.67,Baseline,millitary
601,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
601,0.9,0.89,0.5,unsuccessful,17.6,6.86,Full,millitary
602,0.9,0.67,0.9,sucessful,0.67,1.34,Baseline,private
602,0.7,0.86,0.4,unsuccessful,42.0,42.86,Partial,private
602,0.7,0.29,0.7,sucessful,0.29,42.86,Full,private
602,0.6,6.0,0.6,sucessful,6.0,12.0,Baseline,commercial
602,0.9,1.33,0.5,unsuccessful,26.4,27.73,Partial,commercial
602,0.5,8.8,0.7,sucessful,0.57,27.73,Full,commercial
602,0.4,126.0,0.8,sucessful,2.25,128.25,Baseline,government
602,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
602,0.5,13.2,0.9,sucessful,0.67,4.82,Full,government
602,0.7,3.43,0.8,sucessful,3.0,6.43,Baseline,millitary
602,0.5,52.8,0.7,sucessful,3.43,56.23,Partial,millitary
602,0.9,0.89,0.8,sucessful,1.0,56.23,Full,millitary
603,0.7,0.86,0.4,unsuccessful,42.0,42.86,Baseline,private
603,0.6,3.0,0.7,sucessful,0.86,3.86,Partial,private
603,0.7,0.29,0.5,unsuccessful,4.4,3.86,Full,private
603,0.8,1.5,0.5,unsuccessful,26.4,27.9,Baseline,commercial
603,0.9,1.33,0.5,unsuccessful,26.4,27.73,Partial,commercial
603,0.5,8.8,0.8,sucessful,0.5,27.73,Full,commercial
603,0.9,2.0,0.8,sucessful,2.25,4.25,Baseline,government
603,0.5,39.6,0.6,sucessful,9.0,48.6,Partial,government
603,0.7,0.86,0.7,sucessful,0.86,48.6,Full,government
603,0.4,168.0,0.4,unsuccessful,168.0,336.0,Baseline,millitary
603,0.6,12.0,0.4,unsuccessful,168.0,180.0,Partial,millitary
603,0.4,56.0,0.8,sucessful,1.0,180.0,Full,millitary
604,0.7,0.86,0.7,sucessful,0.86,1.72,Baseline,private
604,0.8,0.75,0.8,sucessful,0.75,1.5,Partial,private
604,0.7,0.29,0.9,sucessful,0.22,1.5,Full,private
604,0.7,1.71,0.8,sucessful,1.5,3.21,Baseline,commercial
604,0.5,26.4,0.9,sucessful,1.33,27.73,Partial,commercial
604,0.8,0.5,0.7,sucessful,0.57,27.73,Full,commercial
604,0.5,39.6,0.7,sucessful,2.57,42.17,Baseline,government
604,0.9,2.0,0.4,unsuccessful,126.0,128.0,Partial,government
604,0.7,0.86,0.6,sucessful,3.0,128.0,Full,government
604,0.5,52.8,0.5,unsuccessful,52.8,105.6,Baseline,millitary
604,0.5,52.8,0.7,sucessful,3.43,56.23,Partial,millitary
604,0.8,1.0,0.7,sucessful,1.14,56.23,Full,millitary
605,0.5,13.2,0.3,unsuccessful,102.0,115.2,Baseline,private
605,0.9,0.67,0.9,sucessful,0.67,1.34,Partial,private
605,0.9,0.22,0.7,sucessful,0.29,1.34,Full,private
605,0.8,1.5,0.3,unsuccessful,204.0,205.5,Baseline,commercial
605,0.5,26.4,0.9,sucessful,1.33,27.73,Partial,commercial
605,0.7,0.57,0.9,sucessful,0.44,27.73,Full,commercial
605,0.7,2.57,0.8,sucessful,2.25,4.82,Baseline,government
605,0.5,39.6,0.7,sucessful,2.57,42.17,Partial,government
605,0.7,0.86,0.7,sucessful,0.86,42.17,Full,government
605,0.4,168.0,0.7,sucessful,3.43,171.43,Baseline,millitary
605,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
605,0.7,1.14,0.9,sucessful,0.89,6.86,Full,millitary
606,0.4,42.0,0.2,unsuccessful,216.0,258.0,Baseline,private
606,0.5,13.2,0.6,sucessful,3.0,16.2,Partial,private
606,0.5,4.4,0.4,unsuccessful,14.0,16.2,Full,private
606,0.4,84.0,0.3,unsuccessful,204.0,288.0,Baseline,commercial
606,0.4,84.0,0.9,sucessful,1.33,85.33,Partial,commercial
606,0.9,0.44,0.7,sucessful,0.57,85.33,Full,commercial
606,0.8,2.25,0.6,sucessful,9.0,11.25,Baseline,government
606,0.5,39.6,0.9,sucessful,2.0,41.6,Partial,government
606,0.4,42.0,0.5,unsuccessful,13.2,41.6,Full,government
606,0.7,3.43,0.9,sucessful,2.67,6.1,Baseline,millitary
606,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
606,0.6,4.0,0.6,sucessful,4.0,6.43,Full,millitary
607,0.7,0.86,0.7,sucessful,0.86,1.72,Baseline,private
607,0.9,0.67,0.8,sucessful,0.75,1.42,Partial,private
607,0.4,14.0,0.5,unsuccessful,4.4,1.42,Full,private
