,iteration,message_status,probability,strategy
5489,548,successful,0.8,windtexter_full
5490,549,unsuccessful,0.5,no_windtexter
5491,549,unsuccessful,0.3,no_windtexter
5492,549,unsuccessful,0.4,windtexter_baseline
5493,549,unsuccessful,0.5,windtexter_baseline
5494,549,unsuccessful,0.5,windtexter_baseline
5495,549,unsuccessful,0.2,windtexter_full
5496,549,unsuccessful,0.3,windtexter_full
5497,549,successful,0.6,windtexter_full
5498,549,unsuccessful,0.1,windtexter_full
5499,549,unsuccessful,0.2,windtexter_full
5500,550,unsuccessful,0.4,no_windtexter
5501,550,successful,0.6,no_windtexter
5502,550,successful,0.6,windtexter_baseline
5503,550,successful,0.7,windtexter_baseline
5504,550,successful,0.6,windtexter_baseline
5505,550,successful,0.7,windtexter_full
5506,550,unsuccessful,0.3,windtexter_full
5507,550,successful,0.8,windtexter_full
5508,550,unsuccessful,0.5,windtexter_full
5509,550,unsuccessful,0.5,windtexter_full
5510,551,unsuccessful,0.5,no_windtexter
5511,551,successful,0.8,no_windtexter
5512,551,unsuccessful,0.4,windtexter_baseline
5513,551,successful,0.7,windtexter_baseline
5514,551,unsuccessful,0.5,windtexter_baseline
5515,551,unsuccessful,0.3,windtexter_full
5516,551,successful,0.6,windtexter_full
5517,551,unsuccessful,0.3,windtexter_full
5518,551,successful,0.8,windtexter_full
5519,551,unsuccessful,0.5,windtexter_full
5520,552,unsuccessful,0.5,no_windtexter
5521,552,unsuccessful,0.3,no_windtexter
5522,552,unsuccessful,0.3,windtexter_baseline
5523,552,unsuccessful,0.2,windtexter_baseline
5524,552,successful,0.6,windtexter_baseline
5525,552,unsuccessful,0.5,windtexter_full
5526,552,successful,0.6,windtexter_full
5527,552,unsuccessful,0.5,windtexter_full
5528,552,unsuccessful,0.5,windtexter_full
5529,552,unsuccessful,0.1,windtexter_full
5530,553,successful,0.6,no_windtexter
5531,553,successful,0.7,no_windtexter
5532,553,unsuccessful,0.3,windtexter_baseline
5533,553,unsuccessful,0.3,windtexter_baseline
5534,553,unsuccessful,0.5,windtexter_baseline
5535,553,unsuccessful,0.5,windtexter_full
5536,553,unsuccessful,0.3,windtexter_full
5537,553,successful,0.7,windtexter_full
5538,553,successful,0.7,windtexter_full
5539,553,successful,0.7,windtexter_full
5540,554,successful,0.8,no_windtexter
5541,554,successful,0.6,no_windtexter
5542,554,unsuccessful,0.2,windtexter_baseline
5543,554,successful,0.6,windtexter_baseline
5544,554,successful,0.7,windtexter_baseline
5545,554,unsuccessful,0.2,windtexter_full
5546,554,unsuccessful,0.4,windtexter_full
5547,554,unsuccessful,0.5,windtexter_full
5548,554,successful,0.6,windtexter_full
5549,554,unsuccessful,0.5,windtexter_full
5550,555,unsuccessful,0.5,no_windtexter
5551,555,successful,0.7,no_windtexter
5552,555,unsuccessful,0.4,windtexter_baseline
5553,555,unsuccessful,0.3,windtexter_baseline
5554,555,unsuccessful,0.4,windtexter_baseline
5555,555,unsuccessful,0.4,windtexter_full
5556,555,unsuccessful,0.2,windtexter_full
5557,555,successful,0.7,windtexter_full
5558,555,successful,0.7,windtexter_full
5559,555,unsuccessful,0.5,windtexter_full
5560,556,successful,0.7,no_windtexter
5561,556,successful,0.6,no_windtexter
5562,556,unsuccessful,0.4,windtexter_baseline
5563,556,successful,0.6,windtexter_baseline
5564,556,successful,0.7,windtexter_baseline
5565,556,unsuccessful,0.4,windtexter_full
5566,556,successful,0.6,windtexter_full
5567,556,unsuccessful,0.3,windtexter_full
5568,556,successful,0.7,windtexter_full
5569,556,unsuccessful,0.3,windtexter_full
5570,557,unsuccessful,0.1,no_windtexter
5571,557,unsuccessful,0.4,no_windtexter
5572,557,unsuccessful,0.2,windtexter_baseline
5573,557,unsuccessful,0.4,windtexter_baseline
5574,557,unsuccessful,0.5,windtexter_baseline
5575,557,unsuccessful,0.5,windtexter_full
5576,557,unsuccessful,0.1,windtexter_full
5577,557,successful,0.8,windtexter_full
5578,557,successful,0.6,windtexter_full
5579,557,unsuccessful,0.5,windtexter_full
5580,558,successful,0.6,no_windtexter
5581,558,unsuccessful,0.2,no_windtexter
5582,558,unsuccessful,0.3,windtexter_baseline
5583,558,successful,0.7,windtexter_baseline
5584,558,unsuccessful,0.4,windtexter_baseline
5585,558,unsuccessful,0.2,windtexter_full
5586,558,unsuccessful,0.5,windtexter_full
5587,558,successful,0.6,windtexter_full
5588,558,successful,0.6,windtexter_full
5589,558,unsuccessful,0.5,windtexter_full
5590,559,successful,0.7,no_windtexter
5591,559,successful,0.6,no_windtexter
5592,559,unsuccessful,0.5,windtexter_baseline
5593,559,successful,0.6,windtexter_baseline
5594,559,successful,0.8,windtexter_baseline
5595,559,unsuccessful,0.3,windtexter_full
5596,559,successful,0.7,windtexter_full
5597,559,unsuccessful,0.3,windtexter_full
5598,559,successful,0.6,windtexter_full
5599,559,successful,0.8,windtexter_full
5600,560,successful,0.6,no_windtexter
5601,560,successful,0.8,no_windtexter
5602,560,unsuccessful,0.4,windtexter_baseline
5603,560,successful,0.6,windtexter_baseline
5604,560,unsuccessful,0.5,windtexter_baseline
5605,560,unsuccessful,0.2,windtexter_full
5606,560,successful,0.6,windtexter_full
5607,560,unsuccessful,0.3,windtexter_full
5608,560,unsuccessful,0.4,windtexter_full
5609,560,unsuccessful,0.2,windtexter_full
5610,561,successful,0.7,no_windtexter
5611,561,unsuccessful,0.3,no_windtexter
5612,561,unsuccessful,0.3,windtexter_baseline
5613,561,unsuccessful,0.3,windtexter_baseline
5614,561,unsuccessful,0.2,windtexter_baseline
5615,561,unsuccessful,0.4,windtexter_full
5616,561,successful,0.6,windtexter_full
5617,561,unsuccessful,0.5,windtexter_full
5618,561,successful,0.7,windtexter_full
5619,561,unsuccessful,0.3,windtexter_full
5620,562,unsuccessful,0.3,no_windtexter
5621,562,unsuccessful,0.5,no_windtexter
5622,562,successful,0.7,windtexter_baseline
5623,562,unsuccessful,0.3,windtexter_baseline
5624,562,unsuccessful,0.3,windtexter_baseline
5625,562,unsuccessful,0.4,windtexter_full
5626,562,unsuccessful,0.4,windtexter_full
5627,562,successful,0.7,windtexter_full
5628,562,unsuccessful,0.4,windtexter_full
5629,562,unsuccessful,0.5,windtexter_full
5630,563,successful,0.6,no_windtexter
5631,563,unsuccessful,0.3,no_windtexter
5632,563,unsuccessful,0.2,windtexter_baseline
5633,563,unsuccessful,0.3,windtexter_baseline
5634,563,unsuccessful,0.3,windtexter_baseline
5635,563,unsuccessful,0.3,windtexter_full
5636,563,successful,0.7,windtexter_full
5637,563,successful,0.6,windtexter_full
5638,563,unsuccessful,0.2,windtexter_full
5639,563,unsuccessful,0.5,windtexter_full
5640,564,unsuccessful,0.4,no_windtexter
5641,564,unsuccessful,0.5,no_windtexter
5642,564,successful,0.6,windtexter_baseline
5643,564,unsuccessful,0.2,windtexter_baseline
5644,564,unsuccessful,0.4,windtexter_baseline
5645,564,successful,0.7,windtexter_full
5646,564,unsuccessful,0.5,windtexter_full
5647,564,unsuccessful,0.3,windtexter_full
5648,564,successful,0.8,windtexter_full
5649,564,unsuccessful,0.4,windtexter_full
5650,565,successful,0.6,no_windtexter
5651,565,unsuccessful,0.4,no_windtexter
5652,565,unsuccessful,0.2,windtexter_baseline
5653,565,unsuccessful,0.5,windtexter_baseline
5654,565,unsuccessful,0.1,windtexter_baseline
5655,565,successful,0.7,windtexter_full
5656,565,unsuccessful,0.5,windtexter_full
5657,565,successful,0.8,windtexter_full
5658,565,unsuccessful,0.1,windtexter_full
5659,565,unsuccessful,0.4,windtexter_full
5660,566,successful,0.8,no_windtexter
5661,566,unsuccessful,0.2,no_windtexter
5662,566,unsuccessful,0.4,windtexter_baseline
5663,566,successful,0.6,windtexter_baseline
5664,566,successful,0.6,windtexter_baseline
5665,566,unsuccessful,0.4,windtexter_full
5666,566,unsuccessful,0.5,windtexter_full
5667,566,unsuccessful,0.4,windtexter_full
5668,566,unsuccessful,0.4,windtexter_full
5669,566,successful,0.6,windtexter_full
5670,567,unsuccessful,0.5,no_windtexter
5671,567,unsuccessful,0.4,no_windtexter
5672,567,unsuccessful,0.5,windtexter_baseline
5673,567,unsuccessful,0.4,windtexter_baseline
5674,567,unsuccessful,0.3,windtexter_baseline
5675,567,unsuccessful,0.1,windtexter_full
5676,567,unsuccessful,0.4,windtexter_full
5677,567,successful,0.6,windtexter_full
5678,567,successful,0.6,windtexter_full
5679,567,unsuccessful,0.4,windtexter_full
5680,568,unsuccessful,0.3,no_windtexter
5681,568,unsuccessful,0.1,no_windtexter
5682,568,unsuccessful,0.2,windtexter_baseline
5683,568,successful,0.7,windtexter_baseline
5684,568,successful,0.7,windtexter_baseline
5685,568,unsuccessful,0.4,windtexter_full
5686,568,unsuccessful,0.5,windtexter_full
5687,568,unsuccessful,0.1,windtexter_full
5688,568,unsuccessful,0.1,windtexter_full
5689,568,unsuccessful,0.3,windtexter_full
5690,569,unsuccessful,0.4,no_windtexter
5691,569,unsuccessful,0.5,no_windtexter
5692,569,unsuccessful,0.1,windtexter_baseline
5693,569,successful,0.6,windtexter_baseline
5694,569,successful,0.7,windtexter_baseline
5695,569,successful,0.6,windtexter_full
5696,569,unsuccessful,0.2,windtexter_full
5697,569,unsuccessful,0.5,windtexter_full
5698,569,successful,0.8,windtexter_full
5699,569,unsuccessful,0.5,windtexter_full
5700,570,unsuccessful,0.3,no_windtexter
5701,570,successful,0.6,no_windtexter
5702,570,unsuccessful,0.5,windtexter_baseline
5703,570,successful,0.7,windtexter_baseline
5704,570,unsuccessful,0.5,windtexter_baseline
5705,570,unsuccessful,0.5,windtexter_full
5706,570,unsuccessful,0.4,windtexter_full
5707,570,unsuccessful,0.5,windtexter_full
5708,570,successful,0.6,windtexter_full
5709,570,unsuccessful,0.5,windtexter_full
5710,571,successful,0.7,no_windtexter
5711,571,successful,0.6,no_windtexter
5712,571,successful,0.6,windtexter_baseline
5713,571,unsuccessful,0.4,windtexter_baseline
5714,571,unsuccessful,0.4,windtexter_baseline
5715,571,successful,0.7,windtexter_full
5716,571,unsuccessful,0.3,windtexter_full
5717,571,unsuccessful,0.3,windtexter_full
5718,571,successful,0.8,windtexter_full
5719,571,unsuccessful,0.2,windtexter_full
5720,572,unsuccessful,0.3,no_windtexter
5721,572,successful,0.8,no_windtexter
5722,572,unsuccessful,0.4,windtexter_baseline
5723,572,successful,0.7,windtexter_baseline
5724,572,unsuccessful,0.3,windtexter_baseline
5725,572,unsuccessful,0.3,windtexter_full
5726,572,unsuccessful,0.3,windtexter_full
5727,572,successful,0.8,windtexter_full
5728,572,unsuccessful,0.1,windtexter_full
5729,572,unsuccessful,0.5,windtexter_full
5730,573,successful,0.7,no_windtexter
5731,573,unsuccessful,0.5,no_windtexter
5732,573,successful,0.7,windtexter_baseline
5733,573,unsuccessful,0.5,windtexter_baseline
5734,573,successful,0.6,windtexter_baseline
5735,573,successful,0.6,windtexter_full
5736,573,unsuccessful,0.2,windtexter_full
5737,573,unsuccessful,0.4,windtexter_full
5738,573,unsuccessful,0.5,windtexter_full
5739,573,unsuccessful,0.5,windtexter_full
5740,574,unsuccessful,0.5,no_windtexter
5741,574,unsuccessful,0.5,no_windtexter
5742,574,successful,0.8,windtexter_baseline
5743,574,unsuccessful,0.1,windtexter_baseline
5744,574,unsuccessful,0.4,windtexter_baseline
5745,574,unsuccessful,0.5,windtexter_full
5746,574,successful,0.7,windtexter_full
5747,574,successful,0.6,windtexter_full
5748,574,unsuccessful,0.2,windtexter_full
5749,574,unsuccessful,0.5,windtexter_full
5750,575,unsuccessful,0.4,no_windtexter
5751,575,successful,0.8,no_windtexter
5752,575,unsuccessful,0.5,windtexter_baseline
5753,575,unsuccessful,0.4,windtexter_baseline
5754,575,successful,0.6,windtexter_baseline
5755,575,unsuccessful,0.3,windtexter_full
5756,575,successful,0.8,windtexter_full
5757,575,unsuccessful,0.1,windtexter_full
5758,575,unsuccessful,0.2,windtexter_full
5759,575,unsuccessful,0.4,windtexter_full
5760,576,successful,0.6,no_windtexter
5761,576,unsuccessful,0.5,no_windtexter
5762,576,unsuccessful,0.5,windtexter_baseline
5763,576,unsuccessful,0.3,windtexter_baseline
5764,576,unsuccessful,0.5,windtexter_baseline
5765,576,successful,0.7,windtexter_full
5766,576,unsuccessful,0.5,windtexter_full
5767,576,successful,0.7,windtexter_full
5768,576,unsuccessful,0.3,windtexter_full
5769,576,unsuccessful,0.5,windtexter_full
5770,577,successful,0.7,no_windtexter
5771,577,successful,0.7,no_windtexter
5772,577,successful,0.6,windtexter_baseline
5773,577,unsuccessful,0.4,windtexter_baseline
5774,577,unsuccessful,0.5,windtexter_baseline
5775,577,successful,0.7,windtexter_full
5776,577,unsuccessful,0.1,windtexter_full
5777,577,unsuccessful,0.4,windtexter_full
5778,577,unsuccessful,0.4,windtexter_full
5779,577,unsuccessful,0.4,windtexter_full
5780,578,successful,0.7,no_windtexter
5781,578,unsuccessful,0.5,no_windtexter
5782,578,successful,0.6,windtexter_baseline
5783,578,unsuccessful,0.3,windtexter_baseline
5784,578,unsuccessful,0.5,windtexter_baseline
5785,578,unsuccessful,0.2,windtexter_full
5786,578,successful,0.6,windtexter_full
5787,578,unsuccessful,0.4,windtexter_full
5788,578,unsuccessful,0.4,windtexter_full
5789,578,unsuccessful,0.5,windtexter_full
5790,579,unsuccessful,0.5,no_windtexter
5791,579,unsuccessful,0.2,no_windtexter
5792,579,successful,0.7,windtexter_baseline
5793,579,unsuccessful,0.4,windtexter_baseline
5794,579,unsuccessful,0.1,windtexter_baseline
5795,579,unsuccessful,0.3,windtexter_full
5796,579,unsuccessful,0.3,windtexter_full
5797,579,successful,0.8,windtexter_full
5798,579,successful,0.8,windtexter_full
5799,579,unsuccessful,0.2,windtexter_full
5800,580,unsuccessful,0.4,no_windtexter
5801,580,unsuccessful,0.5,no_windtexter
5802,580,successful,0.7,windtexter_baseline
5803,580,unsuccessful,0.4,windtexter_baseline
5804,580,unsuccessful,0.3,windtexter_baseline
5805,580,successful,0.6,windtexter_full
5806,580,unsuccessful,0.4,windtexter_full
5807,580,unsuccessful,0.2,windtexter_full
5808,580,successful,0.6,windtexter_full
5809,580,unsuccessful,0.3,windtexter_full
5810,581,unsuccessful,0.3,no_windtexter
5811,581,unsuccessful,0.5,no_windtexter
5812,581,unsuccessful,0.1,windtexter_baseline
5813,581,successful,0.8,windtexter_baseline
5814,581,unsuccessful,0.5,windtexter_baseline
5815,581,unsuccessful,0.3,windtexter_full
5816,581,unsuccessful,0.3,windtexter_full
5817,581,successful,0.6,windtexter_full
5818,581,successful,0.6,windtexter_full
5819,581,unsuccessful,0.3,windtexter_full
5820,582,unsuccessful,0.2,no_windtexter
5821,582,unsuccessful,0.5,no_windtexter
5822,582,unsuccessful,0.4,windtexter_baseline
5823,582,successful,0.7,windtexter_baseline
5824,582,unsuccessful,0.3,windtexter_baseline
5825,582,unsuccessful,0.3,windtexter_full
5826,582,unsuccessful,0.2,windtexter_full
5827,582,unsuccessful,0.1,windtexter_full
5828,582,unsuccessful,0.4,windtexter_full
5829,582,unsuccessful,0.5,windtexter_full
5830,583,unsuccessful,0.1,no_windtexter
5831,583,successful,0.7,no_windtexter
5832,583,successful,0.7,windtexter_baseline
5833,583,unsuccessful,0.2,windtexter_baseline
5834,583,unsuccessful,0.5,windtexter_baseline
5835,583,unsuccessful,0.5,windtexter_full
5836,583,unsuccessful,0.1,windtexter_full
5837,583,unsuccessful,0.3,windtexter_full
5838,583,unsuccessful,0.5,windtexter_full
5839,583,unsuccessful,0.5,windtexter_full
5840,584,unsuccessful,0.1,no_windtexter
5841,584,unsuccessful,0.4,no_windtexter
5842,584,successful,0.6,windtexter_baseline
5843,584,unsuccessful,0.5,windtexter_baseline
5844,584,unsuccessful,0.5,windtexter_baseline
5845,584,unsuccessful,0.3,windtexter_full
5846,584,successful,0.8,windtexter_full
5847,584,unsuccessful,0.2,windtexter_full
5848,584,unsuccessful,0.5,windtexter_full
5849,584,unsuccessful,0.5,windtexter_full
5850,585,unsuccessful,0.5,no_windtexter
5851,585,successful,0.6,no_windtexter
5852,585,unsuccessful,0.4,windtexter_baseline
5853,585,successful,0.7,windtexter_baseline
5854,585,unsuccessful,0.4,windtexter_baseline
5855,585,unsuccessful,0.4,windtexter_full
5856,585,unsuccessful,0.4,windtexter_full
5857,585,unsuccessful,0.3,windtexter_full
5858,585,successful,0.8,windtexter_full
5859,585,successful,0.7,windtexter_full
5860,586,unsuccessful,0.5,no_windtexter
5861,586,successful,0.8,no_windtexter
5862,586,unsuccessful,0.5,windtexter_baseline
5863,586,unsuccessful,0.4,windtexter_baseline
5864,586,unsuccessful,0.2,windtexter_baseline
5865,586,unsuccessful,0.2,windtexter_full
5866,586,successful,0.7,windtexter_full
5867,586,successful,0.8,windtexter_full
5868,586,unsuccessful,0.5,windtexter_full
5869,586,unsuccessful,0.2,windtexter_full
5870,587,unsuccessful,0.4,no_windtexter
5871,587,successful,0.6,no_windtexter
5872,587,successful,0.6,windtexter_baseline
5873,587,successful,0.8,windtexter_baseline
5874,587,unsuccessful,0.2,windtexter_baseline
5875,587,successful,0.7,windtexter_full
5876,587,successful,0.8,windtexter_full
5877,587,successful,0.7,windtexter_full
5878,587,successful,0.8,windtexter_full
5879,587,unsuccessful,0.2,windtexter_full
5880,588,unsuccessful,0.2,no_windtexter
5881,588,unsuccessful,0.4,no_windtexter
5882,588,unsuccessful,0.2,windtexter_baseline
5883,588,unsuccessful,0.4,windtexter_baseline
5884,588,unsuccessful,0.3,windtexter_baseline
5885,588,unsuccessful,0.4,windtexter_full
5886,588,unsuccessful,0.5,windtexter_full
5887,588,successful,0.8,windtexter_full
5888,588,unsuccessful,0.1,windtexter_full
5889,588,unsuccessful,0.3,windtexter_full
5890,589,successful,0.6,no_windtexter
5891,589,successful,0.7,no_windtexter
5892,589,unsuccessful,0.5,windtexter_baseline
5893,589,successful,0.6,windtexter_baseline
5894,589,unsuccessful,0.3,windtexter_baseline
5895,589,unsuccessful,0.5,windtexter_full
5896,589,successful,0.7,windtexter_full
5897,589,unsuccessful,0.5,windtexter_full
5898,589,unsuccessful,0.5,windtexter_full
5899,589,unsuccessful,0.4,windtexter_full
5900,590,unsuccessful,0.3,no_windtexter
5901,590,successful,0.6,no_windtexter
5902,590,unsuccessful,0.4,windtexter_baseline
5903,590,successful,0.7,windtexter_baseline
5904,590,unsuccessful,0.5,windtexter_baseline
5905,590,unsuccessful,0.3,windtexter_full
5906,590,successful,0.7,windtexter_full
5907,590,successful,0.8,windtexter_full
5908,590,unsuccessful,0.4,windtexter_full
5909,590,unsuccessful,0.2,windtexter_full
5910,591,unsuccessful,0.4,no_windtexter
5911,591,unsuccessful,0.4,no_windtexter
5912,591,unsuccessful,0.2,windtexter_baseline
5913,591,unsuccessful,0.3,windtexter_baseline
5914,591,successful,0.6,windtexter_baseline
5915,591,successful,0.6,windtexter_full
5916,591,unsuccessful,0.3,windtexter_full
5917,591,unsuccessful,0.5,windtexter_full
5918,591,unsuccessful,0.5,windtexter_full
5919,591,unsuccessful,0.3,windtexter_full
5920,592,unsuccessful,0.4,no_windtexter
5921,592,unsuccessful,0.4,no_windtexter
5922,592,unsuccessful,0.2,windtexter_baseline
5923,592,successful,0.6,windtexter_baseline
5924,592,unsuccessful,0.4,windtexter_baseline
5925,592,unsuccessful,0.2,windtexter_full
5926,592,unsuccessful,0.1,windtexter_full
5927,592,unsuccessful,0.5,windtexter_full
5928,592,successful,0.7,windtexter_full
5929,592,unsuccessful,0.5,windtexter_full
5930,593,unsuccessful,0.5,no_windtexter
5931,593,unsuccessful,0.4,no_windtexter
5932,593,unsuccessful,0.5,windtexter_baseline
5933,593,unsuccessful,0.4,windtexter_baseline
5934,593,successful,0.6,windtexter_baseline
5935,593,successful,0.7,windtexter_full
5936,593,successful,0.6,windtexter_full
5937,593,successful,0.8,windtexter_full
5938,593,unsuccessful,0.5,windtexter_full
5939,593,unsuccessful,0.4,windtexter_full
5940,594,unsuccessful,0.3,no_windtexter
5941,594,unsuccessful,0.5,no_windtexter
5942,594,unsuccessful,0.1,windtexter_baseline
5943,594,unsuccessful,0.4,windtexter_baseline
5944,594,successful,0.6,windtexter_baseline
5945,594,unsuccessful,0.1,windtexter_full
5946,594,successful,0.6,windtexter_full
5947,594,unsuccessful,0.5,windtexter_full
5948,594,unsuccessful,0.4,windtexter_full
5949,594,successful,0.6,windtexter_full
5950,595,unsuccessful,0.3,no_windtexter
5951,595,unsuccessful,0.2,no_windtexter
5952,595,unsuccessful,0.3,windtexter_baseline
5953,595,successful,0.7,windtexter_baseline
5954,595,unsuccessful,0.5,windtexter_baseline
5955,595,unsuccessful,0.3,windtexter_full
5956,595,unsuccessful,0.2,windtexter_full
5957,595,unsuccessful,0.3,windtexter_full
5958,595,unsuccessful,0.1,windtexter_full
5959,595,successful,0.6,windtexter_full
5960,596,unsuccessful,0.5,no_windtexter
5961,596,successful,0.7,no_windtexter
5962,596,successful,0.6,windtexter_baseline
5963,596,unsuccessful,0.5,windtexter_baseline
5964,596,unsuccessful,0.2,windtexter_baseline
5965,596,unsuccessful,0.5,windtexter_full
5966,596,unsuccessful,0.1,windtexter_full
5967,596,unsuccessful,0.4,windtexter_full
5968,596,successful,0.8,windtexter_full
5969,596,unsuccessful,0.4,windtexter_full
5970,597,unsuccessful,0.3,no_windtexter
5971,597,unsuccessful,0.2,no_windtexter
5972,597,successful,0.7,windtexter_baseline
5973,597,unsuccessful,0.4,windtexter_baseline
5974,597,successful,0.6,windtexter_baseline
5975,597,unsuccessful,0.5,windtexter_full
5976,597,unsuccessful,0.1,windtexter_full
5977,597,unsuccessful,0.5,windtexter_full
5978,597,unsuccessful,0.4,windtexter_full
5979,597,unsuccessful,0.1,windtexter_full
5980,598,unsuccessful,0.2,no_windtexter
5981,598,successful,0.6,no_windtexter
5982,598,unsuccessful,0.4,windtexter_baseline
5983,598,successful,0.8,windtexter_baseline
5984,598,successful,0.6,windtexter_baseline
5985,598,unsuccessful,0.4,windtexter_full
5986,598,unsuccessful,0.2,windtexter_full
5987,598,successful,0.6,windtexter_full
5988,598,unsuccessful,0.3,windtexter_full
5989,598,successful,0.6,windtexter_full
5990,599,successful,0.6,no_windtexter
5991,599,unsuccessful,0.5,no_windtexter
5992,599,unsuccessful,0.3,windtexter_baseline
5993,599,successful,0.7,windtexter_baseline
5994,599,successful,0.6,windtexter_baseline
5995,599,successful,0.7,windtexter_full
5996,599,unsuccessful,0.2,windtexter_full
5997,599,unsuccessful,0.1,windtexter_full
5998,599,unsuccessful,0.1,windtexter_full
5999,599,unsuccessful,0.1,windtexter_full
6000,600,unsuccessful,0.3,no_windtexter
6001,600,successful,0.7,no_windtexter
6002,600,successful,0.6,windtexter_baseline
6003,600,unsuccessful,0.1,windtexter_baseline
6004,600,unsuccessful,0.4,windtexter_baseline
6005,600,unsuccessful,0.4,windtexter_full
6006,600,successful,0.6,windtexter_full
6007,600,unsuccessful,0.3,windtexter_full
6008,600,unsuccessful,0.5,windtexter_full
6009,600,unsuccessful,0.5,windtexter_full
6010,601,unsuccessful,0.3,no_windtexter
6011,601,unsuccessful,0.4,no_windtexter
6012,601,successful,0.7,windtexter_baseline
6013,601,successful,0.6,windtexter_baseline
6014,601,unsuccessful,0.5,windtexter_baseline
6015,601,unsuccessful,0.5,windtexter_full
6016,601,unsuccessful,0.2,windtexter_full
6017,601,unsuccessful,0.4,windtexter_full
6018,601,successful,0.7,windtexter_full
6019,601,unsuccessful,0.5,windtexter_full
6020,602,unsuccessful,0.5,no_windtexter
6021,602,successful,0.6,no_windtexter
6022,602,unsuccessful,0.4,windtexter_baseline
6023,602,unsuccessful,0.4,windtexter_baseline
6024,602,successful,0.7,windtexter_baseline
6025,602,unsuccessful,0.3,windtexter_full
6026,602,unsuccessful,0.2,windtexter_full
6027,602,successful,0.6,windtexter_full
6028,602,unsuccessful,0.2,windtexter_full
6029,602,unsuccessful,0.3,windtexter_full
6030,603,unsuccessful,0.5,no_windtexter
6031,603,unsuccessful,0.5,no_windtexter
6032,603,unsuccessful,0.3,windtexter_baseline
6033,603,unsuccessful,0.5,windtexter_baseline
6034,603,successful,0.7,windtexter_baseline
6035,603,unsuccessful,0.2,windtexter_full
6036,603,unsuccessful,0.4,windtexter_full
6037,603,unsuccessful,0.3,windtexter_full
6038,603,successful,0.8,windtexter_full
6039,603,unsuccessful,0.2,windtexter_full
6040,604,unsuccessful,0.5,no_windtexter
6041,604,successful,0.8,no_windtexter
6042,604,unsuccessful,0.5,windtexter_baseline
6043,604,unsuccessful,0.5,windtexter_baseline
6044,604,successful,0.8,windtexter_baseline
6045,604,unsuccessful,0.5,windtexter_full
6046,604,successful,0.7,windtexter_full
6047,604,successful,0.6,windtexter_full
6048,604,successful,0.7,windtexter_full
6049,604,successful,0.6,windtexter_full
6050,605,unsuccessful,0.4,no_windtexter
6051,605,unsuccessful,0.2,no_windtexter
6052,605,successful,0.8,windtexter_baseline
6053,605,successful,0.6,windtexter_baseline
6054,605,unsuccessful,0.4,windtexter_baseline
6055,605,unsuccessful,0.5,windtexter_full
6056,605,successful,0.6,windtexter_full
6057,605,successful,0.6,windtexter_full
6058,605,unsuccessful,0.3,windtexter_full
6059,605,unsuccessful,0.4,windtexter_full
6060,606,unsuccessful,0.4,no_windtexter
6061,606,unsuccessful,0.1,no_windtexter
6062,606,unsuccessful,0.2,windtexter_baseline
6063,606,unsuccessful,0.3,windtexter_baseline
6064,606,unsuccessful,0.4,windtexter_baseline
6065,606,successful,0.7,windtexter_full
6066,606,unsuccessful,0.3,windtexter_full
6067,606,successful,0.7,windtexter_full
6068,606,successful,0.6,windtexter_full
6069,606,unsuccessful,0.3,windtexter_full
6070,607,successful,0.7,no_windtexter
6071,607,unsuccessful,0.4,no_windtexter
6072,607,unsuccessful,0.4,windtexter_baseline
6073,607,unsuccessful,0.4,windtexter_baseline
6074,607,unsuccessful,0.3,windtexter_baseline
6075,607,unsuccessful,0.2,windtexter_full
6076,607,unsuccessful,0.1,windtexter_full
6077,607,successful,0.6,windtexter_full
6078,607,unsuccessful,0.5,windtexter_full
6079,607,successful,0.7,windtexter_full
6080,608,successful,0.6,no_windtexter
6081,608,unsuccessful,0.5,no_windtexter
6082,608,unsuccessful,0.1,windtexter_baseline
6083,608,successful,0.7,windtexter_baseline
6084,608,unsuccessful,0.5,windtexter_baseline
6085,608,successful,0.7,windtexter_full
6086,608,unsuccessful,0.2,windtexter_full
6087,608,successful,0.6,windtexter_full
6088,608,successful,0.8,windtexter_full
6089,608,unsuccessful,0.5,windtexter_full
6090,609,unsuccessful,0.5,no_windtexter
6091,609,successful,0.7,no_windtexter
6092,609,unsuccessful,0.4,windtexter_baseline
6093,609,unsuccessful,0.2,windtexter_baseline
6094,609,unsuccessful,0.2,windtexter_baseline
6095,609,successful,0.6,windtexter_full
6096,609,unsuccessful,0.4,windtexter_full
6097,609,successful,0.6,windtexter_full
6098,609,successful,0.8,windtexter_full
6099,609,unsuccessful,0.3,windtexter_full
6100,610,unsuccessful,0.4,no_windtexter
6101,610,successful,0.7,no_windtexter
6102,610,unsuccessful,0.4,windtexter_baseline
6103,610,successful,0.8,windtexter_baseline
6104,610,successful,0.6,windtexter_baseline
6105,610,unsuccessful,0.2,windtexter_full
6106,610,unsuccessful,0.2,windtexter_full
6107,610,unsuccessful,0.3,windtexter_full
6108,610,successful,0.6,windtexter_full
6109,610,unsuccessful,0.5,windtexter_full
6110,611,successful,0.6,no_windtexter
6111,611,successful,0.6,no_windtexter
6112,611,successful,0.7,windtexter_baseline
6113,611,successful,0.7,windtexter_baseline
6114,611,unsuccessful,0.2,windtexter_baseline
6115,611,unsuccessful,0.5,windtexter_full
6116,611,successful,0.7,windtexter_full
6117,611,unsuccessful,0.5,windtexter_full
