iteration,interception_probability,interception_cost,block_probability,message_status,message_block_cost,total_cost,windtexter
456,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
456,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
456,0.8,3000,0.8,sucessful,3000,3000.0,Full
457,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
457,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
457,0.9,2000,0.8,sucessful,3000,2500.0,Full
458,0.2,9000,0.6,sucessful,5000,14000.0,Baseline
458,0.7,4000,0.7,sucessful,4000,8000.0,Partial
458,0.9,2000,0.9,sucessful,2000,2000.0,Full
459,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
459,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
459,0.9,2000,0.8,sucessful,3000,2500.0,Full
460,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
460,0.8,3000,0.7,sucessful,4000,7000.0,Partial
460,0.9,2000,0.9,sucessful,2000,2000.0,Full
461,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
461,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
461,0.7,4000,0.9,sucessful,2000,3000.0,Full
462,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
462,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
462,0.9,2000,0.9,sucessful,2000,2000.0,Full
463,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
463,0.4,7000,0.7,sucessful,4000,11000.0,Partial
463,0.9,2000,0.9,sucessful,2000,2000.0,Full
464,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
464,0.8,3000,0.7,sucessful,4000,7000.0,Partial
464,0.9,2000,0.9,sucessful,2000,2000.0,Full
465,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
465,0.7,4000,0.8,sucessful,3000,7000.0,Partial
465,0.9,2000,0.7,sucessful,4000,3000.0,Full
466,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
466,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
466,0.9,2000,0.7,sucessful,4000,3000.0,Full
467,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
467,0.7,4000,0.8,sucessful,3000,7000.0,Partial
467,0.8,3000,0.9,sucessful,2000,2500.0,Full
468,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
468,0.4,7000,0.9,sucessful,2000,9000.0,Partial
468,0.6,5000,0.8,sucessful,3000,4000.0,Full
469,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
469,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
469,0.8,3000,0.9,sucessful,2000,2500.0,Full
470,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
470,0.7,4000,0.9,sucessful,2000,6000.0,Partial
470,0.8,3000,0.9,sucessful,2000,2500.0,Full
471,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
471,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
471,0.9,2000,0.8,sucessful,3000,2500.0,Full
472,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
472,0.8,3000,0.7,sucessful,4000,7000.0,Partial
472,0.9,2000,0.9,sucessful,2000,2000.0,Full
473,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
473,0.4,7000,0.6,sucessful,5000,12000.0,Partial
473,0.8,3000,0.8,sucessful,3000,3000.0,Full
474,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
474,0.5,6000,0.9,sucessful,2000,8000.0,Partial
474,0.8,3000,0.9,sucessful,2000,2500.0,Full
475,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
475,0.5,6000,0.7,sucessful,4000,10000.0,Partial
475,0.9,2000,0.9,sucessful,2000,2000.0,Full
476,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
476,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
476,0.9,2000,0.8,sucessful,3000,2500.0,Full
477,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
477,0.8,3000,0.8,sucessful,3000,6000.0,Partial
477,0.9,2000,0.6,sucessful,5000,3500.0,Full
478,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
478,0.8,3000,0.7,sucessful,4000,7000.0,Partial
478,0.9,2000,0.9,sucessful,2000,2000.0,Full
479,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
479,0.7,4000,0.9,sucessful,2000,6000.0,Partial
479,0.9,2000,0.9,sucessful,2000,2000.0,Full
480,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
480,0.7,4000,0.7,sucessful,4000,8000.0,Partial
480,0.8,3000,0.9,sucessful,2000,2500.0,Full
481,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
481,0.9,2000,0.8,sucessful,3000,5000.0,Partial
481,0.9,2000,0.9,sucessful,2000,2000.0,Full
482,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
482,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
482,0.9,2000,0.9,sucessful,2000,2000.0,Full
483,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
483,0.7,4000,0.7,sucessful,4000,8000.0,Partial
483,0.9,2000,0.9,sucessful,2000,2000.0,Full
484,0.9,2000,0.7,sucessful,4000,6000.0,Baseline
484,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
484,0.9,2000,0.9,sucessful,2000,2000.0,Full
485,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
485,0.5,6000,0.7,sucessful,4000,10000.0,Partial
485,0.8,3000,0.8,sucessful,3000,3000.0,Full
486,0.9,2000,0.2,unsuccessful,9000,11000.0,Baseline
486,0.4,7000,0.7,sucessful,4000,11000.0,Partial
486,0.8,3000,0.9,sucessful,2000,2500.0,Full
487,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
487,0.7,4000,0.8,sucessful,3000,7000.0,Partial
487,0.9,2000,0.9,sucessful,2000,2000.0,Full
488,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
488,0.7,4000,0.7,sucessful,4000,8000.0,Partial
488,0.8,3000,0.8,sucessful,3000,3000.0,Full
489,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
489,0.8,3000,0.9,sucessful,2000,5000.0,Partial
489,0.9,2000,0.7,sucessful,4000,3000.0,Full
490,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
490,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
490,0.9,2000,0.9,sucessful,2000,2000.0,Full
491,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
491,0.9,2000,0.8,sucessful,3000,5000.0,Partial
491,0.9,2000,0.9,sucessful,2000,2000.0,Full
492,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
492,0.5,6000,0.9,sucessful,2000,8000.0,Partial
492,0.9,2000,0.9,sucessful,2000,2000.0,Full
493,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
493,0.8,3000,0.9,sucessful,2000,5000.0,Partial
493,0.8,3000,0.9,sucessful,2000,2500.0,Full
494,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
494,0.5,6000,0.7,sucessful,4000,10000.0,Partial
494,0.9,2000,0.8,sucessful,3000,2500.0,Full
495,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
495,0.7,4000,0.9,sucessful,2000,6000.0,Partial
495,0.7,4000,0.9,sucessful,2000,3000.0,Full
496,0.8,3000,0.3,unsuccessful,8000,11000.0,Baseline
496,0.4,7000,0.7,sucessful,4000,11000.0,Partial
496,0.9,2000,0.8,sucessful,3000,2500.0,Full
497,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
497,0.5,6000,0.8,sucessful,3000,9000.0,Partial
497,0.8,3000,0.9,sucessful,2000,2500.0,Full
498,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
498,0.8,3000,0.7,sucessful,4000,7000.0,Partial
498,0.9,2000,0.9,sucessful,2000,2000.0,Full
499,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
499,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
499,0.9,2000,0.9,sucessful,2000,2000.0,Full
500,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
500,0.5,6000,0.8,sucessful,3000,9000.0,Partial
500,0.9,2000,0.9,sucessful,2000,2000.0,Full
501,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
501,0.4,7000,0.9,sucessful,2000,9000.0,Partial
501,0.9,2000,0.9,sucessful,2000,2000.0,Full
502,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
502,0.5,6000,0.6,sucessful,5000,11000.0,Partial
502,0.9,2000,0.9,sucessful,2000,2000.0,Full
503,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
503,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
503,0.9,2000,0.9,sucessful,2000,2000.0,Full
504,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
504,0.5,6000,0.7,sucessful,4000,10000.0,Partial
504,0.9,2000,0.7,sucessful,4000,3000.0,Full
505,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
505,0.5,6000,0.7,sucessful,4000,10000.0,Partial
505,0.8,3000,0.9,sucessful,2000,2500.0,Full
506,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
506,0.5,6000,0.7,sucessful,4000,10000.0,Partial
506,0.9,2000,0.9,sucessful,2000,2000.0,Full
507,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
507,0.9,2000,0.7,sucessful,4000,6000.0,Partial
507,0.8,3000,0.9,sucessful,2000,2500.0,Full
508,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
508,0.7,4000,0.7,sucessful,4000,8000.0,Partial
508,0.8,3000,0.9,sucessful,2000,2500.0,Full
509,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
509,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
509,0.9,2000,0.9,sucessful,2000,2000.0,Full
510,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
510,0.4,7000,0.9,sucessful,2000,9000.0,Partial
510,0.8,3000,0.7,sucessful,4000,3500.0,Full
511,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
511,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
511,0.9,2000,0.8,sucessful,3000,2500.0,Full
512,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
512,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
512,0.9,2000,0.8,sucessful,3000,2500.0,Full
513,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
513,0.5,6000,0.8,sucessful,3000,9000.0,Partial
513,0.9,2000,0.9,sucessful,2000,2000.0,Full
514,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
514,0.5,6000,0.7,sucessful,4000,10000.0,Partial
514,0.9,2000,0.8,sucessful,3000,2500.0,Full
515,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
515,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
515,0.9,2000,0.9,sucessful,2000,2000.0,Full
516,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
516,0.7,4000,0.8,sucessful,3000,7000.0,Partial
516,0.9,2000,0.9,sucessful,2000,2000.0,Full
517,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
517,0.6,5000,0.9,sucessful,2000,7000.0,Partial
517,0.9,2000,0.8,sucessful,3000,2500.0,Full
518,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
518,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
518,0.9,2000,0.9,sucessful,2000,2000.0,Full
519,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
519,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
519,0.9,2000,0.8,sucessful,3000,2500.0,Full
520,0.8,3000,0.2,unsuccessful,9000,12000.0,Baseline
520,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
520,0.9,2000,0.9,sucessful,2000,2000.0,Full
521,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
521,0.8,3000,0.7,sucessful,4000,7000.0,Partial
521,0.8,3000,0.9,sucessful,2000,2500.0,Full
522,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
522,0.8,3000,0.7,sucessful,4000,7000.0,Partial
522,0.8,3000,0.9,sucessful,2000,2500.0,Full
523,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
523,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
523,0.8,3000,0.9,sucessful,2000,2500.0,Full
524,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
524,0.7,4000,0.7,sucessful,4000,8000.0,Partial
524,0.9,2000,0.9,sucessful,2000,2000.0,Full
525,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
525,0.4,7000,0.9,sucessful,2000,9000.0,Partial
525,0.6,5000,0.8,sucessful,3000,4000.0,Full
526,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
526,0.7,4000,0.9,sucessful,2000,6000.0,Partial
526,0.9,2000,0.9,sucessful,2000,2000.0,Full
527,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
527,0.4,7000,0.8,sucessful,3000,10000.0,Partial
527,0.8,3000,0.8,sucessful,3000,3000.0,Full
528,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
528,0.7,4000,0.7,sucessful,4000,8000.0,Partial
528,0.9,2000,0.8,sucessful,3000,2500.0,Full
529,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
529,0.9,2000,0.7,sucessful,4000,6000.0,Partial
529,0.8,3000,0.7,sucessful,4000,3500.0,Full
530,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
530,0.7,4000,0.9,sucessful,2000,6000.0,Partial
530,0.9,2000,0.9,sucessful,2000,2000.0,Full
531,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
531,0.9,2000,0.7,sucessful,4000,6000.0,Partial
531,0.7,4000,0.8,sucessful,3000,3500.0,Full
532,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
532,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
532,0.8,3000,0.6,sucessful,5000,4000.0,Full
533,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
533,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
533,0.9,2000,0.9,sucessful,2000,2000.0,Full
534,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
534,0.7,4000,0.9,sucessful,2000,6000.0,Partial
534,0.9,2000,0.6,sucessful,5000,3500.0,Full
535,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
535,0.8,3000,0.7,sucessful,4000,7000.0,Partial
535,0.9,2000,0.8,sucessful,3000,2500.0,Full
536,0.3,8000,0.7,sucessful,4000,12000.0,Baseline
536,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
536,0.9,2000,0.8,sucessful,3000,2500.0,Full
537,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
537,0.4,7000,0.7,sucessful,4000,11000.0,Partial
537,0.7,4000,0.9,sucessful,2000,3000.0,Full
538,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
538,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
538,0.9,2000,0.7,sucessful,4000,3000.0,Full
539,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
539,0.5,6000,0.7,sucessful,4000,10000.0,Partial
539,0.8,3000,0.8,sucessful,3000,3000.0,Full
540,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
540,0.8,3000,0.8,sucessful,3000,6000.0,Partial
540,0.9,2000,0.9,sucessful,2000,2000.0,Full
541,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
541,0.7,4000,0.8,sucessful,3000,7000.0,Partial
541,0.9,2000,0.8,sucessful,3000,2500.0,Full
542,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
542,0.9,2000,0.9,sucessful,2000,4000.0,Partial
542,0.9,2000,0.9,sucessful,2000,2000.0,Full
543,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
543,0.7,4000,0.9,sucessful,2000,6000.0,Partial
543,0.9,2000,0.9,sucessful,2000,2000.0,Full
544,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
544,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
544,0.9,2000,0.9,sucessful,2000,2000.0,Full
545,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
545,0.8,3000,0.6,sucessful,5000,8000.0,Partial
545,0.9,2000,0.7,sucessful,4000,3000.0,Full
546,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
546,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
546,0.8,3000,0.9,sucessful,2000,2500.0,Full
547,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
547,0.7,4000,0.9,sucessful,2000,6000.0,Partial
547,0.9,2000,0.9,sucessful,2000,2000.0,Full
548,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
548,0.5,6000,0.7,sucessful,4000,10000.0,Partial
548,0.9,2000,0.9,sucessful,2000,2000.0,Full
549,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
549,0.5,6000,0.7,sucessful,4000,10000.0,Partial
549,0.9,2000,0.9,sucessful,2000,2000.0,Full
550,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
550,0.9,2000,0.9,sucessful,2000,4000.0,Partial
550,0.9,2000,0.8,sucessful,3000,2500.0,Full
551,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
551,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
551,0.9,2000,0.9,sucessful,2000,2000.0,Full
552,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
552,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
552,0.9,2000,0.9,sucessful,2000,2000.0,Full
553,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
553,0.7,4000,0.9,sucessful,2000,6000.0,Partial
553,0.9,2000,0.8,sucessful,3000,2500.0,Full
554,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
554,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
554,0.9,2000,0.9,sucessful,2000,2000.0,Full
555,0.7,4000,0.2,unsuccessful,9000,13000.0,Baseline
555,0.4,7000,0.9,sucessful,2000,9000.0,Partial
555,0.9,2000,0.9,sucessful,2000,2000.0,Full
556,0.2,9000,0.9,sucessful,2000,11000.0,Baseline
556,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
556,0.9,2000,0.9,sucessful,2000,2000.0,Full
557,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
557,0.9,2000,0.7,sucessful,4000,6000.0,Partial
557,0.9,2000,0.9,sucessful,2000,2000.0,Full
558,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
558,0.5,6000,0.9,sucessful,2000,8000.0,Partial
558,0.9,2000,0.9,sucessful,2000,2000.0,Full
559,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
559,0.7,4000,0.9,sucessful,2000,6000.0,Partial
559,0.8,3000,0.8,sucessful,3000,3000.0,Full
560,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
560,0.4,7000,0.7,sucessful,4000,11000.0,Partial
560,0.9,2000,0.8,sucessful,3000,2500.0,Full
561,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
561,0.8,3000,0.7,sucessful,4000,7000.0,Partial
561,0.9,2000,0.9,sucessful,2000,2000.0,Full
562,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
562,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
562,0.9,2000,0.7,sucessful,4000,3000.0,Full
563,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
563,0.7,4000,0.7,sucessful,4000,8000.0,Partial
563,0.9,2000,0.6,sucessful,5000,3500.0,Full
564,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
564,0.8,3000,0.7,sucessful,4000,7000.0,Partial
564,0.7,4000,0.8,sucessful,3000,3500.0,Full
565,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
565,0.8,3000,0.9,sucessful,2000,5000.0,Partial
565,0.8,3000,0.8,sucessful,3000,3000.0,Full
566,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
566,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
566,0.7,4000,0.9,sucessful,2000,3000.0,Full
567,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
567,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
567,0.9,2000,0.9,sucessful,2000,2000.0,Full
568,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
568,0.9,2000,0.9,sucessful,2000,4000.0,Partial
568,0.9,2000,0.9,sucessful,2000,2000.0,Full
569,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
569,0.6,5000,0.4,unsuccessful,7000,12000.0,Partial
569,0.9,2000,0.9,sucessful,2000,2000.0,Full
570,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
570,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
570,0.8,3000,0.9,sucessful,2000,2500.0,Full
571,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
571,0.4,7000,0.7,sucessful,4000,11000.0,Partial
571,0.8,3000,0.9,sucessful,2000,2500.0,Full
572,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
572,0.5,6000,0.9,sucessful,2000,8000.0,Partial
572,0.9,2000,0.9,sucessful,2000,2000.0,Full
573,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
573,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
573,0.6,5000,0.9,sucessful,2000,3500.0,Full
574,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
574,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
574,0.8,3000,0.8,sucessful,3000,3000.0,Full
575,0.2,9000,0.5,unsuccessful,6000,15000.0,Baseline
575,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
575,0.9,2000,0.7,sucessful,4000,3000.0,Full
576,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
576,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
576,0.9,2000,0.8,sucessful,3000,2500.0,Full
577,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
577,0.4,7000,0.9,sucessful,2000,9000.0,Partial
577,0.9,2000,0.9,sucessful,2000,2000.0,Full
578,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
578,0.8,3000,0.9,sucessful,2000,5000.0,Partial
578,0.9,2000,0.6,sucessful,5000,3500.0,Full
579,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
579,0.5,6000,0.7,sucessful,4000,10000.0,Partial
579,0.7,4000,0.9,sucessful,2000,3000.0,Full
580,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
580,0.7,4000,0.7,sucessful,4000,8000.0,Partial
580,0.9,2000,0.8,sucessful,3000,2500.0,Full
581,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
581,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
581,0.8,3000,0.8,sucessful,3000,3000.0,Full
582,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
582,0.4,7000,0.8,sucessful,3000,10000.0,Partial
582,0.8,3000,0.9,sucessful,2000,2500.0,Full
583,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
583,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
583,0.9,2000,0.7,sucessful,4000,3000.0,Full
584,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
584,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
584,0.9,2000,0.8,sucessful,3000,2500.0,Full
585,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
585,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
585,0.9,2000,0.9,sucessful,2000,2000.0,Full
586,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
586,0.4,7000,0.7,sucessful,4000,11000.0,Partial
586,0.9,2000,0.9,sucessful,2000,2000.0,Full
587,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
587,0.9,2000,0.6,sucessful,5000,7000.0,Partial
587,0.9,2000,0.8,sucessful,3000,2500.0,Full
588,0.9,2000,0.7,sucessful,4000,6000.0,Baseline
588,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
588,0.8,3000,0.9,sucessful,2000,2500.0,Full
589,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
589,0.7,4000,0.7,sucessful,4000,8000.0,Partial
589,0.8,3000,0.9,sucessful,2000,2500.0,Full
590,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
590,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
590,0.9,2000,0.9,sucessful,2000,2000.0,Full
591,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
591,0.9,2000,0.7,sucessful,4000,6000.0,Partial
591,0.8,3000,0.7,sucessful,4000,3500.0,Full
592,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
592,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
592,0.9,2000,0.7,sucessful,4000,3000.0,Full
593,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
593,0.7,4000,0.7,sucessful,4000,8000.0,Partial
593,0.9,2000,0.9,sucessful,2000,2000.0,Full
594,0.3,8000,0.8,sucessful,3000,11000.0,Baseline
594,0.7,4000,0.8,sucessful,3000,7000.0,Partial
594,0.7,4000,0.9,sucessful,2000,3000.0,Full
595,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
595,0.4,7000,0.9,sucessful,2000,9000.0,Partial
595,0.8,3000,0.9,sucessful,2000,2500.0,Full
596,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
596,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
596,0.9,2000,0.9,sucessful,2000,2000.0,Full
597,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
597,0.4,7000,0.8,sucessful,3000,10000.0,Partial
597,0.9,2000,0.7,sucessful,4000,3000.0,Full
598,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
598,0.4,7000,0.9,sucessful,2000,9000.0,Partial
598,0.9,2000,0.9,sucessful,2000,2000.0,Full
599,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
599,0.7,4000,0.8,sucessful,3000,7000.0,Partial
599,0.9,2000,0.9,sucessful,2000,2000.0,Full
600,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
600,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
600,0.7,4000,0.9,sucessful,2000,3000.0,Full
601,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
601,0.6,5000,0.7,sucessful,4000,9000.0,Partial
601,0.9,2000,0.7,sucessful,4000,3000.0,Full
602,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
602,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
602,0.9,2000,0.9,sucessful,2000,2000.0,Full
603,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
603,0.5,6000,0.8,sucessful,3000,9000.0,Partial
603,0.9,2000,0.9,sucessful,2000,2000.0,Full
604,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
604,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
604,0.8,3000,0.9,sucessful,2000,2500.0,Full
605,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
605,0.7,4000,0.7,sucessful,4000,8000.0,Partial
605,0.9,2000,0.7,sucessful,4000,3000.0,Full
606,0.2,9000,0.4,unsuccessful,7000,16000.0,Baseline
606,0.4,7000,0.8,sucessful,3000,10000.0,Partial
606,0.9,2000,0.7,sucessful,4000,3000.0,Full
607,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
607,0.4,7000,0.8,sucessful,3000,10000.0,Partial
607,0.9,2000,0.9,sucessful,2000,2000.0,Full
608,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
